ID,Year,Month,BranchCodeText,BranchCode,BranchName,AreaName,SAM,Region,Segment,AlertTotal,AlertClosed,AlertOutStanding,AlertRatio,AlertScore,STRRaised,STRRaisedScore,STRConverted,STRConvertedScore,CLTrainingTotal,CLTrainingClosed,CLTrainingOutStanding,CLTrainingRatio,CLTrainingScore,ELTrainingTotal,ELTrainingClosed,ELTrainingOutStanding,ELTrainingRatio,ELTrainingScore,KYCTotal,KYCclosed,KYCOutStanding,KYCRatio,KYCScore,BranchReviewTotal,BranchReviewClose,BranchReviewOutStanding,BranchReviewRatio,BranchReviewScore,PEPTotal,PEPClose,PEPOutstanding,PEPRatio,PEPScore,TOP100Ratio,TOP100Score,TotalScore,TotalScoreWOBonus,RankOrder,RegionRankOrder,Threshold,
34375,2019,09,2326,2326,Madrassa Branch,Gm Chishtian,NO SAM,Bahawalpur,Retail,1,1,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,33,33,0,1,20,70,70,0,1,20,0,0,0,1,0,1,15,100,100,48,20,Fully Compliant,
35320,2019,09,2327,2327,Airport Road; Mingora,Mingora,NO SAM,Mardan,Retail,5,5,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,42,42,0,1,20,118,118,0,1,20,0,0,0,1,0,1,15,100,100,435,9,Fully Compliant,
34811,2019,09,2328,2328,Pwd Islamabad,Kashmir Road,SAM Rawalpindi,Islamabad,Retail,6,4,2,0.6666667,16.66667,,,,,0,0,0,1,10,8,8,0,1,10,138,138,0,1,20,55,54,1,0.9818182,19.63636,0,0,0,1,0,1,15,91.30303,91.30303,1288,90,Significantly Compliant,
34780,2019,09,2329,2329,E-11; Islamabad,F-7,SAM Islamaabad,Islamabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,45,45,0,1,20,64,64,0,1,20,0,0,0,1,0,1,15,100,100,286,18,Fully Compliant,
34812,2019,09,2330,2330,Raffay Mall Branch,Kashmir Road,SAM Rawalpindi,Islamabad,Retail,3,1,2,0.3333333,8.333334,,,,,0,0,0,1,10,6,6,0,1,10,94,94,0,1,20,62,31,31,0.5,10,0,0,0,1,0,1,15,73.333334,73.333334,1596,133,Partially Compliant,
35321,2019,09,2331,2331,Khwaza Khela Branch; Distt. SWAT.,Mingora,NO SAM,Mardan,Retail,2,2,0,1,25,4,1,0,0,1,1,0,1,10,3,3,0,1,10,50,50,0,1,20,66,66,0,1,20,0,0,0,1,0,1,15,101,100,12,3,Fully Compliant,
36054,2019,09,2332,2332,Nrc Branch Islamabad,Closed Islamabad,NO SAM,Islamabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,0,0,0,1,10,0,0,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,633,41,Fully Compliant,
34534,2019,09,2333,2333,Gujranwala Road Hafizabad,Hafizabad,NO SAM,Gujranwala,Retail,6,6,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,65,65,0,1,20,77,77,0,1,20,0,0,0,1,0,1,15,100,100,133,8,Fully Compliant,
34414,2019,09,2334,2334,Sheikh Zayed Medical College,Shahi Road Ryk,NO SAM,Bahawalpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,9,9,0,1,10,146,141,5,0.9657534,19.31507,70,70,0,1,20,0,0,0,1,0,1,15,99.31507,99.31507,887,44,Significantly Compliant,
34789,2019,09,2335,2335,Ali Abad  Branch Hunza,Gilgit,SAM Semi Urban,Islamabad,Retail,5,5,0,1,25,,,,,1,0,1,0,0,7,7,0,1,10,21,20,1,0.952381,19.04762,39,34,5,0.8717949,17.4359,0,0,0,1,0,1,15,86.48352,86.48352,1387,107,Partially Compliant,
35186,2019,09,2336,2336,MAIN BOULEVARD; DHA,Dha,SAM Central,Lahore,Retail,5,1,4,0.2,5,,,,,2,2,0,1,10,6,6,0,1,10,44,44,0,1,20,65,65,0,1,20,0,0,0,1,0,1,15,80,80,1490,104,Partially Compliant,
35187,2019,09,2337,2337,KHIABAN-I-IQBAL DHA,Dha,SAM Central,Lahore,Retail,8,8,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,23,23,0,1,20,59,59,0,1,20,0,0,0,1,0,1,15,100,100,524,19,Fully Compliant,
35105,2019,09,2338,2338,Hawks Bay Road,Plaza,SAM West,Karachi,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,11,11,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,521,4,Fully Compliant,
34762,2019,09,2339,2339,Aamir Plaza Branch;Blue Area ,Blue Area,SAM Islamaabad,Islamabad,Retail,20,1,19,0.05,1.25,,,,,6,6,0,1,10,10,10,0,1,10,169,27,142,0.1597633,3.195266,0,0,0,1,20,3,3,0,1,0,1,15,59.445266,59.445266,1662,151,Marginally Compliant,
34852,2019,09,2340,2340,Adamjee Road Branch,SDV,SAM Rawalpindi,Islamabad,Retail,3,3,0,1,25,,,,,0,0,0,1,10,9,9,0,1,10,33,33,0,1,20,58,54,4,0.9310345,18.62069,0,0,0,1,0,1,15,98.62069,98.62069,949,54,Significantly Compliant,
35106,2019,09,2341,2341,World Trade Centre,Plaza,SAM West,Karachi,Retail,7,3,4,0.4285714,10.71429,,,,,2,2,0,1,10,9,8,1,0.8888889,8.888889,40,38,2,0.95,19,59,59,0,1,20,0,0,0,1,0,1,15,83.603179,83.603179,1439,137,Partially Compliant,
36056,2019,09,2342,2342,Park Avenue,Closed Karachi,Closed,Karachi,Retail,0,0,0,1,25,,,,,0,0,0,1,10,0,0,0,1,10,0,0,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,635,37,Fully Compliant,
36061,2019,09,2343,2343,Liberty Roundabout Gulberg,Closed Lahore,Closed,Lahore,Retail,0,0,0,1,25,,,,,0,0,0,1,10,0,0,0,1,10,0,0,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,640,35,Fully Compliant,
34781,2019,09,2344,2344,Centaurus Mall,F-7,SAM Islamaabad,Islamabad,Retail,4,4,0,1,25,,,,,2,2,0,1,10,8,8,0,1,10,23,22,1,0.9565217,19.13044,54,50,4,0.9259259,18.51852,0,0,0,1,0,1,15,97.64896,97.64896,1031,59,Significantly Compliant,
35209,2019,09,2345,2345,BAHRIA TOWN BRANCH,Johar Town,SAM Towns,Lahore,Retail,14,12,2,0.8571429,21.42857,,,,,0,0,0,1,10,7,7,0,1,10,107,106,1,0.9906542,19.81308,58,58,0,1,20,0,0,0,1,0,1,15,96.24165,96.24165,1093,60,Significantly Compliant,
35570,2019,09,2346,2346,Hurna Maira ,Rawalakot,NO SAM,Muzaffarabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,2,2,0,1,10,22,22,0,1,20,38,38,0,1,20,0,0,0,1,0,1,15,100,100,754,25,Fully Compliant,
35332,2019,09,2347,2347,MAIN BAZAR AKORA KHATTAK,Nowshera,NO SAM,Mardan,Retail,2,2,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,59,59,0,1,20,58,58,0,1,20,0,0,0,1,0,1,15,100,100,486,48,Fully Compliant,
35188,2019,09,2348,2348,DHA PHASE V BRANCH,Dha,SAM Central,Lahore,Retail,7,7,0,1,25,,,,,1,1,0,1,10,9,9,0,1,10,65,65,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,525,20,Fully Compliant,
35238,2019,09,2349,2349,UNIVERSITY OF MANAGE,Model Town Area,SAM Towns,Lahore,Retail,5,4,1,0.8,20,,,,,0,0,0,1,10,5,5,0,1,10,41,41,0,1,20,57,57,0,1,20,0,0,0,1,0,1,15,95,95,1143,69,Significantly Compliant,
35587,2019,09,2350,2350,Saraia Naurang Branch,Bannu,NO SAM,Peshawar,Retail,4,4,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,55,55,0,1,20,49,49,0,1,20,0,0,0,1,0,0,0,85,85,1416,33,Partially Compliant,
34656,2019,09,2351,2351,Pahrinwali Mandi Bah,Mangowal,NO SAM,Gujrat,Retail,4,4,0,1,25,,,,,0,0,0,1,10,2,2,0,1,10,87,87,0,1,20,65,65,0,1,20,0,0,0,1,0,1,15,100,100,189,24,Fully Compliant,
35410,2019,09,2352,2352,NAR BRANCH,Kotli,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,16,16,0,1,20,64,64,0,1,20,0,0,0,1,0,1,15,100,100,316,48,Fully Compliant,
34429,2019,09,2353,2353,Lliaquat  Town,Gole Cloth Market,NO SAM,Faisalabad,Retail,0,0,0,1,25,2,1,0,0,1,1,0,1,10,4,4,0,1,10,79,79,0,1,20,65,65,0,1,20,0,0,0,1,0,1,15,101,100,2,1,Fully Compliant,
34976,2019,09,2355,2355,Gizri,DHS,SAM South,Karachi,Retail,3,0,3,0,0,,,,,0,0,0,1,10,5,4,1,0.8,8,66,65,1,0.9848485,19.69697,20,20,0,1,20,0,0,0,1,0,1,15,72.69697,72.69697,1603,178,Partially Compliant,
34560,2019,09,2356,2356,Peoples Colony,Satellite Town Gujranwala,NO SAM,Gujranwala,Retail,4,4,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,144,144,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,144,19,Fully Compliant,
34415,2019,09,2357,2357,Club Rd; Sadiqabad,Shahi Road Ryk,NO SAM,Bahawalpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,122,122,0,1,20,46,46,0,1,20,0,0,0,1,0,1,15,100,100,38,9,Fully Compliant,
35723,2019,09,2358,2358,BUITEMS,Zarghoon,NO SAM,Quetta,Retail,2,2,0,1,25,1,1,0,0,1,1,0,1,10,6,6,0,1,10,8,8,0,1,20,141,141,0,1,20,0,0,0,1,0,1,15,101,100,18,1,Fully Compliant,
35429,2019,09,2359,2359,Chen One Tower Branch; Multan,Cantt Multan,NO SAM,Multan,Retail,3,3,0,1,25,,,,,2,2,0,1,10,6,6,0,1,10,83,83,0,1,20,49,49,0,1,20,0,0,0,1,0,1,15,100,100,321,4,Fully Compliant,
35797,2019,09,2360,2360,COMSATS UNIVERSITY BRANCH,Sahiwal Commercial,NO SAM,Sahiwal,Retail,1,1,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,24,24,0,1,20,54,54,0,1,20,0,0,0,1,0,1,15,100,100,737,27,Fully Compliant,
35197,2019,09,2361,2361,FC COLLEGE UNIVERSIT,Gulberg Area,SAM Central,Lahore,Retail,2,2,0,1,25,,,,,0,0,0,1,10,7,7,0,1,10,26,26,0,1,20,53,53,0,1,20,0,0,0,1,0,1,15,100,100,529,24,Fully Compliant,
35655,2019,09,2362,2362,Ring Road Hayatabad Peshawar ,Peshawar-Cantt,NO SAM,Peshawar,Retail,7,5,2,0.7142857,17.85714,,,,,1,1,0,1,10,3,3,0,1,10,73,73,0,1,20,66,66,0,1,20,0,0,0,1,0,0,0,77.85714,77.85714,1522,70,Partially Compliant,
35571,2019,09,2363,2363,PDA Housing Scheme,Rawalakot,NO SAM,Muzaffarabad,Retail,1,1,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,96,96,0,1,20,91,91,0,1,20,0,0,0,1,0,1,15,100,100,755,26,Fully Compliant,
35942,2019,09,2364,2364,Damthal ,Narowal,NO SAM,Sialkot,Retail,3,3,0,1,25,,,,,0,0,0,1,10,6,4,2,0.6666667,6.666667,186,185,1,0.9946237,19.89247,53,53,0,1,20,0,0,0,1,0,1,15,96.559137,96.559137,1080,63,Significantly Compliant,
34734,2019,09,2365,2365,Mandian Br,Abbottabad,SAM Semi Urban,Islamabad,Retail,4,4,0,1,25,,,,,0,0,0,1,10,10,8,2,0.8,8,103,103,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,98,98,1006,58,Significantly Compliant,
34790,2019,09,2366,2366,Sust Br.,Gilgit,SAM Semi Urban,Islamabad,Retail,14,2,12,0.1428571,3.571429,,,,,0,0,0,1,10,3,2,1,0.6666667,6.666667,38,37,1,0.9736842,19.47368,47,45,2,0.9574468,19.14894,0,0,0,1,0,1,15,73.860716,73.860716,1587,131,Partially Compliant,
35304,2019,09,2367,2367,College Chowk,Mardan,NO SAM,Mardan,Retail,9,9,0,1,25,,,,,2,2,0,1,10,4,4,0,1,10,42,42,0,1,20,65,65,0,1,20,0,0,0,1,0,1,15,100,100,469,29,Fully Compliant,
34627,2019,09,2368,2368,FATEHPUR BRANCH,Kutchery Chowk,NO SAM,Gujrat,Retail,0,0,0,1,25,,,,,0,0,0,1,10,2,2,0,1,10,6,6,0,1,20,67,67,0,1,20,0,0,0,1,0,1,15,100,100,178,13,Fully Compliant,
34710,2019,09,2369,2369,Umerkot,Mirpurkhas Area,NO SAM,Hyderabad,Retail,9,7,2,0.7777778,19.44444,,,,,0,0,0,1,10,8,8,0,1,10,103,102,1,0.9902912,19.80582,77,77,0,1,20,1,0,1,0,-5,1,15,89.25026,89.25026,1318,29,Partially Compliant,
34561,2019,09,2370,2370,Shaheenabad,Satellite Town Gujranwala,NO SAM,Gujranwala,Retail,4,4,0,1,25,,,,,2,2,0,1,10,3,3,0,1,10,116,116,0,1,20,79,79,0,1,20,0,0,0,1,0,1,15,100,100,145,20,Fully Compliant,
34552,2019,09,2371,2371,Tatlay Aali,Muridke,NO SAM,Gujranwala,Retail,11,11,0,1,25,,,,,1,1,0,1,10,6,6,0,1,10,116,115,1,0.9913793,19.82759,81,81,0,1,20,0,0,0,1,0,1,15,99.82759,99.82759,803,44,Significantly Compliant,
35484,2019,09,2372,2372,General bus Stand Layyah,Layyah,NO SAM,Multan,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,55,55,0,1,20,56,56,0,1,20,0,0,0,1,0,1,15,100,100,355,38,Fully Compliant,
35322,2019,09,2373,2373,Shahdara,Mingora,NO SAM,Mardan,Retail,5,5,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,89,89,0,1,20,48,48,0,1,20,0,0,0,1,0,1,15,100,100,453,6,Fully Compliant,
34376,2019,09,2374,2374,Mcleod Gunj,Gm Chishtian,NO SAM,Bahawalpur,Retail,5,5,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,120,120,0,1,20,70,70,0,1,20,1,1,0,1,0,1,15,100,100,49,21,Fully Compliant,
34384,2019,09,2375,2375,Marot,Hasilpur,NO SAM,Bahawalpur,Retail,1,1,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,132,130,2,0.9848485,19.69697,140,140,0,1,20,0,0,0,1,0,1,15,99.69697,99.69697,832,41,Significantly Compliant,
35829,2019,09,2376,2376,  Satellite Town Jhang                     ,Jhung,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,7,6,1,0.8571429,8.571428,108,108,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,98.571428,98.571428,953,39,Significantly Compliant,
36015,2019,09,2377,2377,Minara Road Branch Sukkur,Sukkur,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,3,3,0,1,10,5,5,0,1,10,98,97,1,0.9897959,19.79592,88,81,7,0.9204546,18.40909,1,1,0,1,0,1,15,98.20501,98.20501,989,37,Significantly Compliant,
35967,2019,09,2378,2378,Akhlas pur Rd,Shakarghar,NO SAM,Sialkot,Retail,4,4,0,1,25,,,,,0,0,0,1,10,7,6,1,0.8571429,8.571428,158,158,0,1,20,40,40,0,1,20,0,0,0,1,0,1,15,98.571428,98.571428,954,46,Significantly Compliant,
35368,2019,09,2379,2379,BARNALA,Bhimber,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,81,81,0,1,20,61,61,0,1,20,0,0,0,1,0,1,15,100,100,441,19,Fully Compliant,
35012,2019,09,2380,2380,KDA Market ,Gulistan-e-Johar,SAM North,Karachi,Retail,8,7,1,0.875,21.875,,,,,0,0,0,1,10,5,5,0,1,10,95,94,1,0.9894737,19.78947,0,0,0,1,20,0,0,0,1,0,1,15,96.66447,96.66447,1079,76,Significantly Compliant,
35013,2019,09,2381,2381,Karachi University Campus (New),Gulistan-e-Johar,SAM North,Karachi,Retail,6,3,3,0.5,12.5,,,,,0,0,0,1,10,10,10,0,1,10,50,50,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,87.5,87.5,1357,122,Partially Compliant,
35747,2019,09,2382,2382,ADDA GHAZIABAD,Chichawatni,NO SAM,Sahiwal,Retail,28,28,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,51,51,0,1,20,51,51,0,1,20,0,0,0,1,0,1,15,100,100,709,59,Fully Compliant,
35449,2019,09,2383,2383,Basti Samina,DG Khan Area,NO SAM,Multan,Retail,0,0,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,31,31,0,1,20,69,69,0,1,20,0,0,0,1,0,1,15,100,100,332,15,Fully Compliant,
34763,2019,09,2384,2384,Diplomatic Enclave Branch,Blue Area,SAM Islamaabad,Islamabad,Retail,2,2,0,1,25,,,,,1,1,0,1,10,6,6,0,1,10,27,27,0,1,20,71,71,0,1,20,0,0,0,1,0,1,15,100,100,271,3,Fully Compliant,
35611,2019,09,2385,2385,34-B/TDA Bhakkar,D.I. Khan,NO SAM,Peshawar,Retail,2,2,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,24,14,10,0.5833333,11.66667,10,10,0,1,20,0,0,0,1,0,0,0,76.66667,76.66667,1529,74,Partially Compliant,
34977,2019,09,2386,2386,NeuPlex,DHS,SAM South,Karachi,Retail,2,1,1,0.5,12.5,,,,,0,0,0,1,10,6,6,0,1,10,24,24,0,1,20,37,37,0,1,20,0,0,0,1,0,1,15,87.5,87.5,1353,118,Partially Compliant,
34674,2019,09,2387,2387,Matli,Badin-Thatta Area,NO SAM,Hyderabad,Retail,6,6,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,44,44,0,1,20,78,78,0,1,20,0,0,0,1,0,1,15,100,100,292,1,Fully Compliant,
35894,2019,09,2388,2388,Bharath,Cantt,NO SAM,Sialkot,Retail,3,3,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,172,172,0,1,20,20,20,0,1,20,0,0,0,1,0,1,15,100,100,604,3,Fully Compliant,
35080,2019,09,2389,2389,Model Colony (New Branch),Malir,SAM East,Karachi,Retail,6,5,1,0.8333333,20.83333,,,,,1,1,0,1,10,6,6,0,1,10,118,117,1,0.9915254,19.83051,66,64,2,0.969697,19.39394,0,0,0,1,0,1,15,95.05778,95.05778,1123,88,Significantly Compliant,
35069,2019,09,2390,2390,Korangi Industrial Branch,Korangi,SAM South,Karachi,Retail,5,2,3,0.4,10,,,,,2,2,0,1,10,7,7,0,1,10,73,71,2,0.9726027,19.45205,49,48,1,0.9795918,19.59184,0,0,0,1,0,1,15,84.04389,84.04389,1433,136,Partially Compliant,
36016,2019,09,2391,2391,Khajoor Mandi,Sukkur,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,149,146,3,0.9798658,19.59732,89,79,10,0.8876405,17.75281,0,0,0,1,0,1,15,97.35013,97.35013,1043,42,Significantly Compliant,
35551,2019,09,2393,2393,AUTHMUQAM,Muzaffarabad,NO SAM,Muzaffarabad,Retail,1,1,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,79,79,0,1,20,40,40,0,1,20,0,0,0,1,0,1,15,100,100,404,15,Fully Compliant,
35369,2019,09,2394,2394,DHERI WATTAN,Bhimber,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,27,27,0,1,20,55,55,0,1,20,0,0,0,1,0,1,15,100,100,442,20,Fully Compliant,
35450,2019,09,2395,2395,KOT MITHAN Br.,DG Khan Area,NO SAM,Multan,Retail,2,2,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,34,34,0,1,20,56,56,0,1,20,0,0,0,1,0,1,15,100,100,333,16,Fully Compliant,
35817,2019,09,2396,2396, Lahore Road                                     ,Gillwala,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,77,76,1,0.987013,19.74026,68,68,0,1,20,0,0,0,1,0,1,15,99.74026,99.74026,817,31,Significantly Compliant,
35798,2019,09,2397,2397,TUFAIL SHAHEED ROAD,Sahiwal Commercial,NO SAM,Sahiwal,Retail,8,8,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,54,54,0,1,20,76,76,0,1,20,0,0,0,1,0,1,15,100,100,738,28,Fully Compliant,
35226,2019,09,2398,2398,GC UNIVERSITY BRANCH,Mall Area,SAM City,Lahore,Retail,3,2,1,0.6666667,16.66667,,,,,1,1,0,1,10,4,4,0,1,10,29,29,0,1,20,62,62,0,1,20,0,0,0,1,0,1,15,91.66667,91.66667,1282,84,Significantly Compliant,
34813,2019,09,2399,2399,DHA Phase II,Kashmir Road,SAM Rawalpindi,Islamabad,Retail,9,4,5,0.4444444,11.11111,,,,,0,0,0,1,10,7,7,0,1,10,128,127,1,0.9921875,19.84375,57,56,1,0.9824561,19.64912,0,0,0,1,0,1,15,85.60398,85.60398,1398,109,Partially Compliant,
34591,2019,09,2400,2400,G.T.Road Allahabad,Wazirabad,NO SAM,Gujranwala,Retail,2,2,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,90,90,0,1,20,87,87,0,1,20,0,0,0,1,0,1,15,100,100,161,36,Fully Compliant,
35418,2019,09,2401,2401,BAN KHURMAN,Mirpur,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,1,1,0,1,10,6,6,0,1,10,47,47,0,1,20,36,36,0,1,20,0,0,0,1,0,1,15,100,100,306,5,Fully Compliant,
34666,2019,09,2402,2402,DINDY NIZAM BRANCH,Sarai Alamgir,NO SAM,Gujrat,Retail,1,1,0,1,25,,,,,0,0,0,1,10,2,2,0,1,10,45,37,8,0.8222222,16.44444,66,66,0,1,20,0,0,0,1,0,1,15,96.44444,96.44444,1084,61,Significantly Compliant,
34764,2019,09,2403,2403,Bahria Civic Centre,Blue Area,SAM Islamaabad,Islamabad,Retail,13,0,13,0,0,,,,,0,0,0,1,10,4,4,0,1,10,138,118,20,0.8550724,17.10145,0,0,0,1,20,1,0,1,0,-5,1,15,67.10145,67.10145,1638,148,Marginally Compliant,
35050,2019,09,2404,2404,Burhan Circle,Hyderi Area,SAM North,Karachi,Retail,4,4,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,72,71,1,0.9861111,19.72222,62,61,1,0.983871,19.67742,0,0,0,1,0,1,15,99.39964,99.39964,880,49,Significantly Compliant,
34416,2019,09,2405,2405,Factory Area Rahim Yar Khan,Shahi Road Ryk,NO SAM,Bahawalpur,Retail,1,1,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,93,93,0,1,20,68,68,0,1,20,0,0,0,1,0,1,15,100,100,39,10,Fully Compliant,
35333,2019,09,2406,2406,Kaabul River,Nowshera,NO SAM,Mardan,Retail,1,1,0,1,25,,,,,3,3,0,1,10,2,2,0,1,10,20,20,0,1,20,66,66,0,1,20,0,0,0,1,0,1,15,100,100,487,49,Fully Compliant,
34385,2019,09,2407,2407,Chowk Fawara Haroonabad,Hasilpur,NO SAM,Bahawalpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,52,52,0,1,20,140,140,0,1,20,0,0,0,1,0,1,15,100,100,55,27,Fully Compliant,
34386,2019,09,2408,2408,Qaimpur Branch,Hasilpur,NO SAM,Bahawalpur,Retail,1,1,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,54,54,0,1,20,138,138,0,1,20,0,0,0,1,0,1,15,100,100,56,28,Fully Compliant,
34884,2019,09,2409,2409,SABZI MANDI BRANCH,Bhoun Chowk Chakwal,NO SAM,Jhelum,Retail,0,0,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,105,105,0,1,20,45,45,0,1,20,0,0,0,1,0,1,15,100,100,270,61,Fully Compliant,
34486,2019,09,2410,2410,Factory Area,Samanabad,NO SAM,Faisalabad,Retail,3,2,1,0.6666667,16.66667,,,,,1,1,0,1,10,6,6,0,1,10,121,121,0,1,20,37,37,0,1,20,0,0,0,1,0,1,15,91.66667,91.66667,1281,98,Significantly Compliant,
35768,2019,09,2411,2411,MOUZA SHER GRAH,Okara,NO SAM,Sahiwal,Retail,19,19,0,1,25,,,,,2,2,0,1,10,3,3,0,1,10,55,54,1,0.9818182,19.63636,99,99,0,1,20,1,1,0,1,0,1,15,99.63636,99.63636,847,82,Significantly Compliant,
35714,2019,09,2412,2412,PAF BASE SAMUNGLI,Quetta City,NO SAM,Quetta,Retail,1,1,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,14,14,0,1,20,45,45,0,1,20,0,0,0,1,0,1,15,100,100,686,5,Fully Compliant,
35943,2019,09,2413,2413,Zafarwal Bypass Chowk,Narowal,NO SAM,Sialkot,Retail,3,3,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,114,114,0,1,20,46,46,0,1,20,0,0,0,1,0,1,15,100,100,583,29,Fully Compliant,
34568,2019,09,2415,2415,Millat Tractor,Shahdara,NO SAM,Gujranwala,Retail,2,2,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,92,90,2,0.9782609,19.56522,76,76,0,1,20,0,0,0,1,0,1,15,99.56522,99.56522,859,49,Significantly Compliant,
34711,2019,09,2416,2416,Mithi,Mirpurkhas Area,NO SAM,Hyderabad,Retail,8,7,1,0.875,21.875,,,,,1,1,0,1,10,3,3,0,1,10,167,80,87,0.4790419,9.580838,149,149,0,1,20,0,0,0,1,0,1,15,86.455838,86.455838,1388,35,Partially Compliant,
35210,2019,09,2417,2417,EME HOUSING SOCIETY,Johar Town,SAM Towns,Lahore,Retail,5,4,1,0.8,20,,,,,0,0,0,1,10,6,6,0,1,10,78,24,54,0.3076923,6.153846,46,46,0,1,20,1,1,0,1,0,1,15,81.153846,81.153846,1471,98,Partially Compliant,
35261,2019,09,2418,2418,DAROGHAWALA  BR,Shadbagh Area,SAM Central,Lahore,Retail,5,5,0,1,25,,,,,0,0,0,1,10,8,8,0,1,10,124,124,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,490,5,Fully Compliant,
35451,2019,09,2419,2419,Ghallah Mandi Br. DG Khan,DG Khan Area,NO SAM,Multan,Retail,3,3,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,60,60,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,334,17,Fully Compliant,
34377,2019,09,2420,2420,Qaziwala (Chishtian),Gm Chishtian,NO SAM,Bahawalpur,Retail,3,3,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,74,74,0,1,20,241,241,0,1,20,0,0,0,1,0,1,15,100,100,50,22,Fully Compliant,
35211,2019,09,2421,2421,KHYABAN-E-JINNAH BRANCH LAHORE,Johar Town,SAM Towns,Lahore,Retail,6,6,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,63,61,2,0.968254,19.36508,118,12,106,0.1016949,0,0,0,0,1,0,1,15,79.36508,79.36508,1506,105,Partially Compliant,
34628,2019,09,2422,2422,UNIVERSITY ROAD BRAN,Kutchery Chowk,NO SAM,Gujrat,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,9,9,0,1,20,56,56,0,1,20,0,0,0,1,0,1,15,100,100,179,14,Fully Compliant,
35880,2019,09,2423,2423, QUEENs ROAD                                      ,Paf,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,6,6,0,1,10,50,50,0,1,20,59,59,0,1,20,0,0,0,1,0,1,15,100,100,600,27,Fully Compliant,
